ID;CODCLIENTE;NRO DOCUMENTO;ESTADO
12850;36810;0127867;Cargado
12851;36810;0131261;Cargado
12852;36810;0132634;Cargado
12853;36810;0134036;Cargado
12854;36810;0134049;Cargado
12855;36810;0134578;Cargado
12856;36810;0138180;Cargado
12857;36810;0138210;Cargado
12858;36810;0138658;Cargado
12859;36810;0140080;Cargado
12860;36810;0140350;Cargado
12861;36810;0140352;Cargado
12862;36810;0145155;Cargado
12863;36810;0145832;Cargado
12864;36810;0148603;Cargado
12865;36811;0667283;Cargado
12866;36811;0668548;Cargado
12867;36811;0668652;Cargado
12868;36811;0668879;Cargado
12869;36811;0669301;Cargado
12870;36811;0669497;Cargado
12871;36811;0669655;Cargado
12872;36811;0669770;Cargado
12873;36812;0087370;Cargado
12874;36812;0087608;Cargado
12875;36812;0091510;Cargado
12876;36813;0148601;Cargado
12877;36814;0671779;Cargado
12878;36814;0673436;Cargado
12879;36814;0673847;Cargado
12880;36814;0674585;Cargado
12881;36814;0076743;Cargado
12882;36814;0083492;Cargado
12883;36814;0091711;Cargado
12884;36814;0098581;Cargado
12885;36814;0145009;Cargado
12886;36814;0145371;Cargado
12887;36814;0145570;Cargado
12888;36814;670131;Cargado
12889;36814;0148548;Cargado
12890;36814;0148781;Cargado
12891;36814;0150475;Cargado
12892;36815;0087616;Cargado
12893;36816;0083627;Cargado
12894;36817;0144970;Cargado
12895;36817;0148589;Cargado
12896;36818;0674973;Cargado
12897;36822;0127280;Cargado
12898;36823;0083667;Cargado
12899;36823;0091273;Cargado
12900;36823;0092731;Cargado
12901;36823;0092767;Cargado
12902;36823;0092866;Cargado
12903;36823;0092929;Cargado
12904;36823;0132942;Cargado
12905;36823;0148879;Cargado
12906;36824;0083092;Cargado
12907;36825;0111247;Cargado
12908;36826;0073623;Cargado
12909;36826;0091407;Cargado
12910;36826;0091408;Cargado
12911;36827;0145440;Cargado
12912;36827;0148493;Cargado
12913;36827;0148649;Cargado
12914;36827;0148797;Cargado
12915;36827;0150620;Cargado
12916;36827;0150867;Cargado
12917;36828;0083711;Cargado
12918;36828;0083726;Cargado
12919;36829;0111145;Cargado
12920;36829;0148637;Cargado
12921;36830;0076651;Cargado
12922;36830;0091951;Cargado
12923;36831;0671502;Cargado
12924;36831;0673030;Cargado
12925;36831;0673128;Cargado
12926;36831;0673435;Cargado
12927;36832;0669384;Cargado
12928;36832;0083716;Cargado
12929;36834;0068855;Cargado
12930;36834;0134408;Cargado
12931;36834;0150795;Cargado
12932;36834;0150847;Cargado
12933;36839;0068545;Cargado
12934;36839;0072911;Cargado
12935;36839;0079549;Cargado
12936;36839;0145687;Cargado
12937;36839;0148874;Cargado
12938;36839;0150912;Cargado
12939;36841;0148896;Cargado
12940;36841;0147312;Cargado
12941;36841;0152955;Cargado
12942;36841;0153113;Cargado
12943;36846;0103131;Cargado
12944;36846;0105182;Cargado
12945;36856;0098589;Cargado
12946;36863;0098824;Cargado
12947;36868;0148893;Cargado
12948;36868;0150715;Cargado
12949;36868;0150750;Cargado
12950;36875;0075933;Cargado
12951;36875;0086758;Cargado
12952;36876;0672468;Cargado
12953;36877;0007024;Cargado
12954;36879;0152513;Cargado
12955;36880;0077202;Cargado
12956;36884;0003458;Cargado
12957;36889;0672402;Cargado
12958;36889;0067585;Cargado
12959;36889;0067723;Cargado
12960;36889;0108252;Cargado
12961;36889;0108280;Cargado
12962;36890;0671203;Cargado
12963;36890;0672407;Cargado
12964;36890;0007060;Cargado
12965;36890;0067912;Cargado
12966;36890;0072727;Cargado
12967;36890;0077203;Cargado
12968;36890;0078603;Cargado
12969;36890;0087719;Cargado
12970;36891;0150961;Cargado
12971;36892;0150630;Cargado
12972;36892;0067605;Cargado
12973;36892;0067654;Cargado
12974;36892;0072363;Cargado
12975;36892;0076806;Cargado
12976;36892;0076944;Cargado
12977;36892;0078452;Cargado
12978;36892;0078785;Cargado
12979;36892;0078961;Cargado
12980;36892;0079164;Cargado
12981;36892;0088125;Cargado
12982;36892;0092381;Cargado
12983;36892;0092402;Cargado
12984;36892;0092582;Cargado
12985;36892;0093367;Cargado
12986;36892;0093534;Cargado
12987;36892;0095451;Cargado
12988;36892;0095655;Cargado
12989;36892;0095934;Cargado
12990;36892;0099939;Cargado
12991;36903;0671484;Cargado
12992;36903;0672024;Cargado
12993;36903;0672128;Cargado
12994;36903;0093445;Cargado
12995;36903;0093536;Cargado
12996;36903;0093604;Cargado
12997;36903;0099927;Cargado
12998;36903;0100081;Cargado
12999;36903;0101919;Cargado
13000;36903;0101984;Cargado
13001;36903;0007382;Cargado
13002;36904;0152761;Cargado
13003;36904;3690404;Cargado
13004;36905;0668248;Cargado
13005;36905;0671262;Cargado
13006;36905;0672307;Cargado
13007;36905;0007231;Cargado
13008;36905;0067860;Cargado
13009;36906;0008712;Cargado
13010;36906;0135671;Cargado
13011;36906;0135806;Cargado
13012;36906;0135807;Cargado
13013;36906;0147562;Cargado
13014;36906;0147564;Cargado
13015;36907;0668334;Cargado
13016;36907;0672269;Cargado
13017;36908;0668211;Cargado
13018;36908;0671243;Cargado
13019;36908;0672240;Cargado
13020;36908;0067821;Cargado
13021;36908;0072615;Cargado
13022;36908;0077206;Cargado
13023;36909;0671273;Cargado
13024;36909;0672243;Cargado
13025;36909;0007235;Cargado
13026;36909;0067866;Cargado
13027;36909;0072664;Cargado
13028;36909;0077207;Cargado
13029;36912;0106677;Cargado
13030;36912;0112272;Cargado
13031;36912;0112851;Cargado
13032;36912;0118391;Cargado
13033;36912;0119035;Cargado
13034;36913;0148994;Cargado
13035;36913;0149063;Cargado
13036;36913;0149120;Cargado
13037;36913;0149190;Cargado
13038;36913;0149259;Cargado
13039;36919;0061878;Cargado
13040;36930;007432;Cargado
13041;36930;0006900;Cargado
13042;36931;0007471;Cargado
13043;36931;0072342;Cargado
13044;36932;0146445;Cargado
13045;36932;0146689;Cargado
13046;36932;0146801;Cargado
13047;36932;0149557;Cargado
13048;36932;0149854;Cargado
13049;36932;0149911;Cargado
13050;36934;0135595;Cargado
13051;36934;0135859;Cargado
13052;36934;0141082;Cargado
13053;36934;0147487;Cargado
13054;36934;0147877;Cargado
13055;36934;0152762;Cargado
13056;36939;0079307;Cargado
13057;36939;0145465;Cargado
13058;36954;0145075;Cargado
13059;36958;0068879;Cargado
13060;36958;0086908;Cargado
13061;36958;0092032;Cargado
13062;36961;0145063;Cargado
13063;36961;0148531;Cargado
13064;36961;0150880;Cargado
13065;36962;0071057;Cargado
13066;36962;0118111;Cargado
13067;36962;0010276;Cargado
13068;36962;0010277;Cargado
13069;36962;0137821;Cargado
13070;36962;0151776;Cargado
13071;36962;0101845;Cargado
13072;36962;0141083;Cargado
13073;36965;0132803;Cargado
13074;36977;0009625;Cargado
13075;36977;0009650;Cargado
13076;36977;0136866;Cargado
13077;36977;0146118;Cargado
13078;36977;0146210;Cargado
13079;36977;0146356;Cargado
13080;36977;0146400;Cargado
13081;36977;0133454;Cargado
13082;36977;0146431;Cargado
13083;36977;0146606;Cargado
13084;36977;0146690;Cargado
13085;36977;0146718;Cargado
13086;36977;0146922;Cargado
13087;36977;0149476;Cargado
13088;36977;0149492;Cargado
13089;36977;0149613;Cargado
13090;36977;0149698;Cargado
13091;36977;0149749;Cargado
13092;36977;0149855;Cargado
13093;36977;0149965;Cargado
13094;36977;0150079;Cargado
13095;36977;0150083;Cargado
13096;36990;0141762;Cargado
13097;36990;0141812;Cargado
13098;36990;0141857;Cargado
13099;36990;0153354;Cargado
13100;36990;0153358;Cargado
13101;36990;0153391;Cargado
13102;36990;0153401;Cargado
13103;36990;0153416;Cargado
13104;36991;0153402;Cargado
13105;36994;0145821;Cargado
13106;36996;0140858;Cargado
13107;36996;0148471;Cargado
13108;36996;0150970;Cargado
13109;36998;0070782;Cargado
13110;36998;0070790;Cargado
13111;36998;0070794;Cargado
13112;36998;0081212;Cargado
13113;36998;0084740;Cargado
13114;36998;0085267;Cargado
13115;36998;0102748;Cargado
13116;36998;0105945;Cargado
13117;36998;0105956;Cargado
13118;36998;0118921;Cargado
13119;36998;0009197;Cargado
13120;36998;0123788;Cargado
13121;36998;0106923;Cargado
13122;36998;0136609;Cargado
13123;36998;36998;Cargado
13124;36998;0136837;Cargado
13125;36998;0136838;Cargado
13126;36998;0146008;Cargado
13127;36998;0146009;Cargado
13128;36998;0146013;Cargado
13129;36998;0146150;Cargado
13130;36998;0146234;Cargado
13131;36998;0146345;Cargado
13132;36998;0146524;Cargado
13133;36998;0146525;Cargado
13134;36998;0146526;Cargado
13135;36998;0146527;Cargado
13136;36998;0146528;Cargado
13137;36998;0146529;Cargado
13138;36998;0146530;Cargado
13139;36998;0146531;Cargado
13140;36998;0146725;Cargado
13141;36998;0146778;Cargado
13142;36998;0146779;Cargado
13143;36998;0146780;Cargado
13144;36998;0146781;Cargado
13145;36998;0146782;Cargado
13146;36998;0146783;Cargado
13147;36998;0146784;Cargado
13148;36998;0146785;Cargado
13149;36998;0146786;Cargado
13150;36998;0146787;Cargado
13151;36998;0146862;Cargado
13152;36998;0146863;Cargado
13153;36998;0146864;Cargado
13154;36998;0146865;Cargado
13155;36998;0146867;Cargado
13156;36998;0146891;Cargado
13157;36998;0146918;Cargado
13158;36998;0146919;Cargado
13159;36998;0149511;Cargado
13160;36998;0149699;Cargado
13161;36998;0149700;Cargado
13162;36998;0149701;Cargado
13163;36998;0149702;Cargado
13164;36998;0149703;Cargado
13165;36998;0149704;Cargado
13166;36998;0149705;Cargado
13167;36998;0149706;Cargado
13168;36998;0149707;Cargado
13169;36998;0149708;Cargado
13170;36998;0149709;Cargado
13171;36998;0149930;Cargado
13172;36998;0150023;Cargado
13173;36998;0150022;Cargado
13174;36998;0150024;Cargado
13175;36998;0150025;Cargado
13176;36998;0150061;Cargado
13177;36998;0150062;Cargado
13178;36998;0150063;Cargado
13179;37003;0141878;Cargado
13180;37004;0153380;Cargado
13181;37004;0153417;Cargado
13182;37005;0141760;Cargado
13183;37005;0141856;Cargado
13184;37009;0107954;Cargado
13185;37009;0108020;Cargado
13186;37009;0130640;Cargado
13187;37009;0141853;Cargado
13188;37010;0089699;Cargado
13189;37010;0089917;Cargado
13190;37010;0090144;Cargado
13191;37010;0097880;Cargado
13192;37010;0101641;Cargado
13193;37010;0101827;Cargado
13194;37010;0107841;Cargado
13195;37012;0141858;Cargado
13196;37012;0141879;Cargado
13197;37012;0153403;Cargado
13198;37013;0097987;Cargado
13199;37013;0141673;Cargado
13200;37013;0141674;Cargado
13201;37013;0141727;Cargado
13202;37013;0141735;Cargado
13203;37013;0141742;Cargado
13204;37013;0141776;Cargado
13205;37013;0141797;Cargado
13206;37013;0141801;Cargado
13207;37013;0141826;Cargado
13208;37013;0141835;Cargado
13209;37013;0141849;Cargado
13210;37013;0141859;Cargado
13211;37013;0141917;Cargado
13212;37013;0141939;Cargado
13213;37013;0153359;Cargado
13214;37013;0153364;Cargado
13215;37013;0153392;Cargado
13216;37013;0153393;Cargado
13217;37013;0153404;Cargado
13218;37013;0153418;Cargado
13219;37013;0153479;Cargado
13220;37013;37013;Cargado
13221;37014;0141753;Cargado
13222;37014;0141804;Cargado
13223;37014;0141941;Cargado
13224;37014;0153412;Cargado
13225;37016;0107872;Cargado
13226;37016;0131006;Cargado
13227;37016;0131036;Cargado
13228;37016;0131064;Cargado
13229;37016;0141465;Cargado
13230;37016;0141582;Cargado
13231;37016;0141622;Cargado
13232;37016;0141675;Cargado
13233;37016;0141764;Cargado
13234;37016;0141792;Cargado
13235;37016;0141828;Cargado
13236;37016;0141944;Cargado
13237;37016;0153365;Cargado
13238;37016;0153399;Cargado
13239;37016;0153419;Cargado
13240;37018;0141494;Cargado
13241;37018;0141676;Cargado
13242;37018;0141693;Cargado
13243;37018;0141766;Cargado
13244;37018;0141767;Cargado
13245;37018;0141808;Cargado
13246;37018;0141809;Cargado
13247;37018;0141833;Cargado
13248;37018;0141851;Cargado
13249;37018;0141854;Cargado
13250;37018;0141860;Cargado
13251;37018;0141880;Cargado
13252;37018;0153405;Cargado
13253;37018;0153447;Cargado
13254;37036;0112854;Cargado
13255;37036;0118394;Cargado
13256;37036;0119038;Cargado
13257;37058;0069158;Cargado
13258;37061;0132690;Cargado
13259;37061;0133788;Cargado
13260;37061;0138116;Cargado
13261;37066;0067803;Cargado
13262;37066;0072510;Cargado
13263;37068;0149558;Cargado
13264;37068;0149578;Cargado
13265;37068;0149629;Cargado
13266;37068;0149856;Cargado
13267;37068;0147027;Cargado
13268;37068;0147375;Cargado
13269;37068;0153114;Cargado
13270;37068;0153153;Cargado
13271;37071;0149523;Cargado
13272;37081;0141945;Cargado
13273;37081;0153377;Cargado
13274;37081;0153448;Cargado
13275;37084;0072074;Cargado
13276;37084;0073931;Cargado
13277;37085;0146532;Cargado
13278;37085;0146552;Cargado
13279;37085;0146691;Cargado
13280;37085;0146692;Cargado
13281;37085;0146752;Cargado
13282;37085;0149514;Cargado
13283;37085;0149858;Cargado
13284;37085;0149922;Cargado
13285;37091;0145006;Cargado
13286;37091;0145823;Cargado
13287;37091;0148692;Cargado
13288;37094;0102155;Cargado
13289;37095;0141730;Cargado
13290;37095;0141855;Cargado
13291;37097;0153413;Cargado
13292;37098;0153366;Cargado
13293;37103;0062515;Cargado
13294;37105;0126088;Cargado
13295;37106;0141942;Cargado
13296;37106;0153449;Cargado
13297;37107;0141949;Cargado
13298;37108;0077383;Cargado
13299;37108;0131088;Cargado
13300;37108;0141497;Cargado
13301;37108;0141696;Cargado
13302;37108;0141778;Cargado
13303;37108;0141883;Cargado
13304;37109;0141498;Cargado
13305;37109;0141697;Cargado
13306;37109;0141795;Cargado
13307;37109;0141862;Cargado
13308;37109;0141884;Cargado
13309;37109;0153450;Cargado
13310;37110;0069348;Cargado
13311;37113;0122254;Cargado
13312;37115;0073187;Cargado
13313;37115;0073352;Cargado
13314;37115;0073464;Cargado
13315;37115;0073619;Cargado
13316;37115;0076650;Cargado
13317;37115;0091250;Cargado
13318;37115;0117457;Cargado
13319;37115;0119210;Cargado
13320;37115;0119456;Cargado
13321;37115;0119766;Cargado
13322;37116;0153388;Cargado
13323;37119;0091747;Cargado
13324;37127;0133641;Cargado
13325;37127;0150967;Cargado
13326;37129;0121827;Cargado
13327;37129;0121916;Cargado
13328;37129;0122082;Cargado
13329;37129;0130688;Cargado
13330;37129;0130775;Cargado
13331;37129;0130977;Cargado
13332;37129;358700;Cargado
13333;37131;0105563;Cargado
13334;37131;0126543;Cargado
13335;37131;0131565;Cargado
13336;37131;0138011;Cargado
13337;37134;0141606;Cargado
13338;37134;0141698;Cargado
13339;37134;0141754;Cargado
13340;37134;0141885;Cargado
13341;37134;0153451;Cargado
13342;37135;0144975;Cargado
13343;37141;0141948;Cargado
13344;37141;0153452;Cargado
13345;37142;0150666;Cargado
13346;37143;0006939;Cargado
13347;37144;0130885;Cargado
13348;37144;0130958;Cargado
13349;37144;0130980;Cargado
13350;37144;0131058;Cargado
13351;37144;0131082;Cargado
13352;37144;0141502;Cargado
13353;37144;0141568;Cargado
13354;37144;0141594;Cargado
13355;37144;0141700;Cargado
13356;37144;0141782;Cargado
13357;37144;0141836;Cargado
13358;37144;0141887;Cargado
13359;37145;0141756;Cargado
13360;37145;0141888;Cargado
13361;37145;0141943;Cargado
13362;37145;0153453;Cargado
13363;37155;0141869;Cargado
13364;37155;0153373;Cargado
13365;37156;abonoch7174775;Cargado
13366;37158;0122693;Cargado
13367;37158;0148547;Cargado
13368;37159;0141796;Cargado
13369;37161;0136374;Cargado
13370;37161;0146121;Cargado
13371;37161;0146553;Cargado
13372;37161;0146897;Cargado
13373;37161;0146898;Cargado
13374;37161;0149944;Cargado
13375;37161;0074089;Cargado
13376;37170;0062487;Cargado
13377;37180;0130808;Cargado
13378;37180;0130808;Cargado
13379;37183;0121427;Cargado
13380;37184;0130939;Cargado
13381;37184;0141583;Cargado
13382;37184;0153360;Cargado
13383;37187;0131007;Cargado
13384;37187;0141920;Cargado
13385;37187;0153389;Cargado
13386;37188;0150506;Cargado
13387;37197;0141702;Cargado
13388;37198;0130737;Cargado
13389;37198;0130759;Cargado
13390;37198;0153454;Cargado
13391;37199;0121902;Cargado
13392;37199;0122068;Cargado
13393;37199;0130760;Cargado
13394;37199;0130985;Cargado
13395;37199;0141508;Cargado
13396;37199;0141704;Cargado
13397;37199;0141890;Cargado
13398;37199;0153455;Cargado
13399;37200;0141813;Cargado
13400;37200;0141891;Cargado
13401;37200;0141923;Cargado
13402;37200;0153435;Cargado
13403;37200;0153456;Cargado
13404;37201;0122076;Cargado
13405;37201;0141892;Cargado
13406;37201;0153457;Cargado
13407;37203;0081013;Cargado
13408;37203;0130988;Cargado
13409;37203;0141511;Cargado
13410;37203;0141632;Cargado
13411;37203;0141707;Cargado
13412;37203;0141863;Cargado
13413;37203;0141893;Cargado
13414;37203;0141894;Cargado
13415;37203;0153458;Cargado
13416;37203;0153459;Cargado
13417;37204;0107715;Cargado
13418;37205;0141743;Cargado
13419;37205;0153460;Cargado
13420;37206;0141896;Cargado
13421;37206;0153461;Cargado
13422;37207;0130991;Cargado
13423;37207;0141515;Cargado
13424;37208;0094968;Cargado
13425;37208;0103758;Cargado
13426;37208;0103796;Cargado
13427;37208;0111088;Cargado
13428;37208;0121363;Cargado
13429;37208;0121448;Cargado
13430;37208;0121605;Cargado
13431;37208;0132144;Cargado
13432;37208;067242;Cargado
13433;37208;0132368;Cargado
13434;37208;0132387;Cargado
13435;37208;0132590;Cargado
13436;37208;0139015;Cargado
13437;37208;0121316;Cargado
13438;37208;0139075;Cargado
13439;37208;0139160;Cargado
13440;37208;0139184;Cargado
13441;37208;0139233;Cargado
13442;37208;0139281;Cargado
13443;37208;0139299;Cargado
13444;37208;0139332;Cargado
13445;37208;0139350;Cargado
13446;37208;0139399;Cargado
13447;37208;0147028;Cargado
13448;37208;0147052;Cargado
13449;37208;0121461;Cargado
13450;37208;0152933;Cargado
13451;37208;0147153;Cargado
13452;37208;0147243;Cargado
13453;37208;0147269;Cargado
13454;37208;0147325;Cargado
13455;37208;0147376;Cargado
13456;37208;0153040;Cargado
13457;37208;0153115;Cargado
13458;37208;635340;Cargado
13459;37208;an37208;Cargado
13460;37208;0080807;Cargado
13461;37209;0080804;Cargado
13462;37210;0153462;Cargado
13463;37212;0202020;Cargado
13464;37212;0141584;Cargado
13465;37212;0141712;Cargado
13466;37212;0141517;Cargado
13467;37212;0141898;Cargado
13468;37212;0141946;Cargado
13469;37212;0153463;Cargado
13470;37213;0141899;Cargado
13471;37213;0153464;Cargado
13472;37216;0007833;Cargado
13473;37232;0136842;Cargado
13474;37232;0146026;Cargado
13475;37232;0146824;Cargado
13476;37232;0149454;Cargado
13477;37232;0149761;Cargado
13478;37232;0150082;Cargado
13479;37233;0147542;Cargado
13480;37233;0152550;Cargado
13481;37243;0091704;Cargado
13482;37244;0083258;Cargado
13483;37244;0138213;Cargado
13484;37244;0148452;Cargado
13485;37244;0150949;Cargado
13486;37244;37244;Cargado
13487;37244;71400;Cargado
13488;37250;0141900;Cargado
13489;37250;0153465;Cargado
13490;37251;0092960;Cargado
13491;37251;0110065;Cargado
13492;37252;111166;Cargado
13493;37255;0076322;Cargado
13494;37255;0093052;Cargado
13495;37255;0007813;Cargado
13496;37255;0008746;Cargado
13497;37255;0145913;Cargado
13498;37255;0145936;Cargado
13499;37255;0148662;Cargado
13500;37255;0148848;Cargado
13501;37255;0148908;Cargado
13502;37255;0150579;Cargado
13503;37255;0150668;Cargado
13504;37255;0150897;Cargado
13505;37255;3999444;Cargado
13506;37258;0104366;Cargado
13507;37259;0141785;Cargado
13508;37259;0141814;Cargado
13509;37259;0141838;Cargado
13510;37259;0153369;Cargado
13511;37264;0107655;Cargado
13512;37264;0107866;Cargado
13513;37264;0108103;Cargado
13514;37264;0121764;Cargado
13515;37266;0134323;Cargado
13516;37266;0148779;Cargado
13517;37282;0125920;Cargado
13518;37289;0093422;Cargado
13519;37293;0077227;Cargado
13520;37293;0077228;Cargado
13521;37293;0077229;Cargado
13522;37293;0077109;Cargado
13523;37293;0077277;Cargado
13524;37293;0078320;Cargado
13525;37293;0078371;Cargado
13526;37293;0078600;Cargado
13527;37293;0078745;Cargado
13528;37293;0087722;Cargado
13529;37293;0087853;Cargado
13530;37293;0088083;Cargado
13531;37293;0092268;Cargado
13532;37293;0092562;Cargado
13533;37293;0093333;Cargado
13534;37294;0130866;Cargado
13535;37294;0141738;Cargado
13536;37294;0153430;Cargado
13537;37296;0078302;Cargado
13538;37296;0078356;Cargado
13539;37296;0078437;Cargado
13540;37296;0078514;Cargado
13541;37297;0087912;Cargado
13542;37302;0082104;Cargado
13543;37302;0082319;Cargado
13544;37302;0090845;Cargado
13545;37302;0091078;Cargado
13546;37302;0099282;Cargado
13547;37314;00105165;Cargado
13548;37314;0092069;Cargado
13549;37314;0098706;Cargado
13550;37314;0122986;Cargado
13551;37314;28022016;Cargado
13552;37314;37314;Cargado
13553;37314;0087038;Cargado
13554;37314;0093961;Cargado
13555;37314;0097485;Cargado
13556;37314;0097486;Cargado
13557;37314;0097487;Cargado
13558;37314;0097488;Cargado
13559;37314;0097680;Cargado
13560;37314;0098899;Cargado
13561;37314;0103322;Cargado
13562;37314;0105572;Cargado
13563;37314;0109784;Cargado
13564;37314;0109846;Cargado
13565;37314;0126541;Cargado
13566;37314;0126595;Cargado
13567;37314;0132891;Cargado
13568;37314;0150941;Cargado
13569;37322;0081180;Cargado
13570;37322;0081758;Cargado
13571;37322;0081320;Cargado
13572;37322;0084862;Cargado
13573;37322;0084984;Cargado
13574;37322;0084985;Cargado
13575;37322;0084986;Cargado
13576;37322;0084987;Cargado
13577;37322;0085475;Cargado
13578;37324;0107661;Cargado
13579;37324;0107686;Cargado
13580;37324;0107926;Cargado
13581;37325;0087190;Cargado
13582;37326;37326;Cargado
13583;37328;0109775;Cargado
13584;37331;0081078;Cargado
13585;37331;0089654;Cargado
13586;37331;0089724;Cargado
13587;37331;0089731;Cargado
13588;37331;0089940;Cargado
13589;37334;0074401;Cargado
13590;37334;0082103;Cargado
13591;37334;0082318;Cargado
13592;37334;0091077;Cargado
13593;37334;0099281;Cargado
13594;37334;0103354;Cargado
13595;37334;0103630;Cargado
13596;37334;0109418;Cargado
13597;37334;0116249;Cargado
13598;37334;0116268;Cargado
13599;37334;0116487;Cargado
13600;37347;0080840;Cargado
13601;37347;0141519;Cargado
13602;37347;0141714;Cargado
13603;37347;0141752;Cargado
13604;37347;0141901;Cargado
13605;37347;0153410;Cargado
13606;37348;0145573;Cargado
13607;37348;0148770;Cargado
13608;37349;0095584;Cargado
13609;37349;0152551;Cargado
13610;37349;0152633;Cargado
13611;37354;0079722;Cargado
13612;37367;0086540;Cargado
13613;37367;0086549;Cargado
13614;37367;0086555;Cargado
13615;37367;0086564;Cargado
13616;37367;0086584;Cargado
13617;37367;0093676;Cargado
13618;37367;0093724;Cargado
13619;37367;0093832;Cargado
13620;37367;0100436;Cargado
13621;37367;0100561;Cargado
13622;37367;0104672;Cargado
13623;37367;0104826;Cargado
13624;37367;0113796;Cargado
13625;37371;0138356;Cargado
13626;37371;0140485;Cargado
13627;37371;0145784;Cargado
13628;37371;0011040;Cargado
13629;37371;0148631;Cargado
13630;37371;0148681;Cargado
13631;37371;0150456;Cargado
13632;37376;0089274;Cargado
13633;37380;0135909;Cargado
13634;37380;0141084;Cargado
13635;37380;0141382;Cargado
13636;37380;0147754;Cargado
13637;37380;0152454;Cargado
13638;37380;0152612;Cargado
13639;37390;0138775;Cargado
13640;37390;0140839;Cargado
13641;37390;0148453;Cargado
13642;37390;0150950;Cargado
13643;37397;0008493;Cargado
13644;37397;0128900;Cargado
13645;37397;0128990;Cargado
13646;37397;0139529;Cargado
13647;37397;0139663;Cargado
13648;37397;0149121;Cargado
13649;37408;0108486;Cargado
13650;37408;0128216;Cargado
13651;37408;0128309;Cargado
13652;37408;0135468;Cargado
13653;37408;0135547;Cargado
13654;37408;0141166;Cargado
13655;37408;0141243;Cargado
13656;37408;0141426;Cargado
13657;37408;0147539;Cargado
13658;37408;0147604;Cargado
13659;37408;0147690;Cargado
13660;37408;0147723;Cargado
13661;37408;0147749;Cargado
13662;37408;0147915;Cargado
13663;37408;0152536;Cargado
13664;37408;0152605;Cargado
13665;37408;0152789;Cargado
13666;37409;0078850;Cargado
13667;37409;0087880;Cargado
13668;37409;0087997;Cargado
13669;37409;0092551;Cargado
13670;37409;0095812;Cargado
13671;37409;0095933;Cargado
13672;37409;0101861;Cargado
13673;37409;0101922;Cargado
13674;37409;0102042;Cargado
13675;37409;0104355;Cargado
13676;37409;0104502;Cargado
13677;37409;0106481;Cargado
13678;37409;0106521;Cargado
13679;37409;0106529;Cargado
13680;37409;0108283;Cargado
13681;37409;0108461;Cargado
13682;37409;0116739;Cargado
13683;37409;0116862;Cargado
13684;37409;0117036;Cargado
13685;37409;0120134;Cargado
13686;37409;0120278;Cargado
13687;37409;0120346;Cargado
13688;37409;0120370;Cargado
13689;37409;0120403;Cargado
13690;37409;0120428;Cargado
13691;37414;0008929;Cargado
13692;37414;0127669;Cargado
13693;37414;0127804;Cargado
13694;37414;0128010;Cargado
13695;37414;0132841;Cargado
13696;37414;0134484;Cargado
13697;37420;0150588;Cargado
13698;37421;0087326;Cargado
13699;37421;0087411;Cargado
13700;37421;0094505;Cargado
13701;37431;0090075;Cargado
13702;37431;0090136;Cargado
13703;37431;0097853;Cargado
13704;37431;0097872;Cargado
13705;37431;0101660;Cargado
13706;37431;0107653;Cargado
13707;37431;0107861;Cargado
13708;37431;0108074;Cargado
13709;37447;0088465;Cargado
13710;37447;0088567;Cargado
13711;37448;0090650;Cargado
13712;37448;0095998;Cargado
13713;37448;0096009;Cargado
13714;37448;0010038;Cargado
13715;37465;0117586;Cargado
13716;37465;0119654;Cargado
13717;37465;0119846;Cargado
13718;37465;0109862;Cargado
13719;37465;0111703;Cargado
13720;37465;0122553;Cargado
13721;37465;0138640;Cargado
13722;37465;0138792;Cargado
13723;37465;0138842;Cargado
13724;37465;0138867;Cargado
13725;37465;0140601;Cargado
13726;37465;0145763;Cargado
13727;37465;0145809;Cargado
13728;37465;0148463;Cargado
13729;37465;0148561;Cargado
13730;37465;0148562;Cargado
13731;37465;0148646;Cargado
13732;37465;0148647;Cargado
13733;37465;0148771;Cargado
13734;37465;0148775;Cargado
13735;37465;0148903;Cargado
13736;37465;0148907;Cargado
13737;37465;0150485;Cargado
13738;37465;0150581;Cargado
13739;37465;0150583;Cargado
13740;37465;0150631;Cargado
13741;37465;0150632;Cargado
13742;37465;0150633;Cargado
13743;37465;0150729;Cargado
13744;37465;0150925;Cargado
13745;37465;0150926;Cargado
13746;37465;0150958;Cargado
13747;37465;0150992;Cargado
13748;37465;0150993;Cargado
13749;37465;37465;Cargado
13750;37465;300916;Cargado
13751;37465;964019;Cargado
13752;37465;54621;Cargado
13753;37465;20111;Cargado
13754;37466;0145869;Cargado
13755;37466;0148540;Cargado
13756;37466;0148593;Cargado
13757;37466;0148777;Cargado
13758;37466;0148912;Cargado
13759;37466;0150516;Cargado
13760;37466;0150642;Cargado
13761;37466;0150687;Cargado
13762;37466;0150762;Cargado
13763;37466;0150887;Cargado
13764;37474;0128340;Cargado
13765;37474;0135792;Cargado
13766;37474;0141356;Cargado
13767;37474;0141448;Cargado
13768;37474;0147593;Cargado
13769;37474;0147730;Cargado
13770;37474;0152577;Cargado
13771;37477;0087730;Cargado
13772;37477;0010328;Cargado
13773;37477;0010329;Cargado
13774;37477;0010330;Cargado
13775;37477;0010331;Cargado
13776;37477;0095302;Cargado
13777;37477;0110876;Cargado
13778;37477;0115171;Cargado
13779;37477;0115433;Cargado
13780;37477;0121185;Cargado
13781;37477;0121463;Cargado
